0.081631 0.704357 0.081631 0.704357		3.320804	0.438590	-5.455927
0.183669 0.704357 0.183669 0.704357		3.549196	0.456689	-5.455927
0.285708 0.704357 0.285708 0.704357		3.777529	0.475771	-5.455927
0.387747 0.704357 0.387747 0.704357		4.006484	0.484022	-5.455927
0.489786 0.704357 0.489786 0.704357		4.235595	0.480784	-5.455927
0.591828 0.704357 0.591828 0.704357		4.464575	0.472211	-5.455927
0.693871 0.704357 0.693871 0.704357		4.693216	0.457109	-5.455927
0.795914 0.704357 0.795914 0.704357		4.921269	0.434826	-5.455927
0.897957 0.704357 0.897957 0.704357		5.148498	0.405312	-5.455927
1.000000 0.704357 1.000000 0.704357		5.374740	0.368986	-5.455927


0.000000 0.804870 0.000000 0.804870		3.599487	0.545448	-6.234494
0.081631 0.804870 0.081631 0.804870		3.756659	0.507923	-6.234494
0.183669 0.804870 0.183669 0.804870		3.967532	0.522231	-6.234494
0.285708 0.804870 0.285708 0.804870		4.178360	0.537445	-6.234494
0.387747 0.804870 0.387747 0.804870		4.389649	0.542663	-6.234494
0.489786 0.804870 0.489786 0.804870		4.600961	0.537280	-6.234494
0.591828 0.804870 0.591828 0.804870		4.812097	0.526977	-6.234494
0.693871 0.804870 0.693871 0.804870		5.022852	0.510655	-6.234494
0.795914 0.804870 0.795914 0.804870		5.232989	0.487716	-6.234494
0.897957 0.804870 0.897957 0.804870		5.442291	0.458114	-6.234494
1.000000 0.804870 1.000000 0.804870		5.650610	0.422239	-6.234494


0.000000 0.903637 0.000000 0.903637		4.041189	0.612381	-6.999544
0.081631 0.903637 0.081631 0.903637		4.184948	0.576053	-6.999544
0.183669 0.903637 0.183669 0.903637		4.378604	0.586635	-6.999544
0.285708 0.903637 0.285708 0.903637		4.572232	0.598049	-6.999544
0.387747 0.903637 0.387747 0.903637		4.766161	0.600285	-6.999544
0.489786 0.903637 0.489786 0.903637		4.959984	0.592795	-6.999544
0.591828 0.903637 0.591828 0.903637		5.153585	0.580793	-6.999544
0.693871 0.903637 0.693871 0.903637		5.346765	0.563272	-6.999544
0.795914 0.903637 0.795914 0.903637		5.539297	0.539687	-6.999544
0.897957 0.903637 0.897957 0.903637		5.730983	0.509999	-6.999544
1.000000 0.903637 1.000000 0.903637		5.921691	0.474568	-6.999544


0.000000 1.000000 0.000000 1.000000		4.472136	0.677684	-7.745967
0.081631 1.000000 0.081631 1.000000		4.602808	0.642524	-7.745967
0.183669 1.000000 0.183669 1.000000		4.779669	0.649471	-7.745967
0.285708 1.000000 0.285708 1.000000		4.956514	0.657178	-7.745967
0.387747 1.000000 0.387747 1.000000		5.133506	0.656505	-7.745967
0.489786 1.000000 0.489786 1.000000		5.310266	0.646959	-7.745967
0.591828 1.000000 0.591828 1.000000		5.486759	0.633298	-7.745967
0.693871 1.000000 0.693871 1.000000		5.662791	0.614608	-7.745967
0.795914 1.000000 0.795914 1.000000		5.838147	0.590393	-7.745967
0.897957 1.000000 0.897957 1.000000		6.012646	0.560621	-7.745967
1.000000 1.000000 1.000000 1.000000		6.186172	0.525622	-7.745967


